,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
ybcJ,-0.491210338441708,0.0764781510800566,-0.493830419600223,0.0688785800866824,-0.491210338441708,0.0764781510800566,0.570915021206084
folD,0.173263082617021,0.470478732464103,0.167487640287611,0.522914922176861,0.167487640287611,0.522914922176861,0.936875549012108
cysS,-0.314017636007367,0.186010022344274,-0.314750339165981,0.226759856124265,-0.314750339165981,0.226759856124265,0.809711627313381
ybcI,-0.882208848351753,0.33627750762857,-0.914441144462696,0.348390804377631,-0.914441144462696,0.348390804377631,0.870222591770107
acrE,-1.43741062180804,0.00403231579375793,-1.44246753657088,0.00160201177933936,-1.43741062180804,0.00403231579375793,0.151622541096768
ppc,0.400682544410731,0.0738175904462047,0.399886344665012,0.100924279464172,0.399886344665012,0.100924279464172,0.629723577750082
sfmF,0.119131988472429,0.844199938104579,0.0794213257189984,0.918480881932951,0.0794213257189984,0.918480881932951,0.986721152143406
fimZ,-1.04839848011953,0.277430567688005,-1.12156564918657,0.279993567904138,-1.12156564918657,0.279993567904138,0.846494482515682
gtrS,-0.171242360984375,0.595003198342847,-0.174573571453883,0.571892045148959,-0.171242360984375,0.595003198342847,0.949380896423656
atoS,-0.381008536074423,0.434063306207113,-0.386614139272436,0.431814238913088,-0.381008536074423,0.434063306207113,0.915787597783485
lgt,0.104686791392179,0.648322574278471,0.102780560826659,0.68247672339426,0.102780560826659,0.68247672339426,0.963531731370272
gntK,0.180258670836266,0.730335624944707,0.175707964530294,0.689209922837546,0.180258670836266,0.730335624944707,0.969114970201774
atoC,-0.766191115741115,0.0636596535532621,-0.778967701077451,0.0348546323766115,-0.766191115741115,0.0636596535532621,0.534171260274156
fadL,-0.0969564322637355,0.719340871972817,-0.0976595215598695,0.725268779025495,-0.0976595215598695,0.725268779025495,0.969114970201774
yfcZ,0.230738209618585,0.398182294201372,0.231709238857901,0.410078196094554,0.231709238857901,0.410078196094554,0.906372956240829
mlaA,0.192225648420764,0.454514312856786,0.192030821431971,0.508391535766996,0.192030821431971,0.508391535766996,0.933370225450487
yfdF,-1.48262885539937,0.0262961466914508,-1.49357148099359,0.0431300353308414,-1.49357148099359,0.0431300353308414,0.458596119862465
rcsB,0.17763157075681,0.440676358761805,0.179278428679434,0.504019599492487,0.179278428679434,0.504019599492487,0.932002996602755
gtrA,-0.76686621849708,0.0104480247527916,-0.767064444383268,0.00716632231402168,-0.76686621849708,0.0104480247527916,0.246682723959807
intS,-0.365397037171162,0.274649266832489,-0.368500254676134,0.285688221792262,-0.368500254676134,0.285688221792262,0.846494482515682
ygiV,0.720281494261579,0.361908607207829,0.690122974766568,0.449109669649777,0.690122974766568,0.449109669649777,0.920780130513521
rcsC,-0.0914975475913878,0.710719943019385,-0.0945005515032622,0.73247331991162,-0.0945005515032622,0.73247331991162,0.969114970201774
pflC,0.828938957701156,0.265821537682862,0.810314824200582,0.419554743217304,0.810314824200582,0.419554743217304,0.911514842606117
shoB,-0.0492907906758049,0.955240525041776,-0.0502917926998361,0.960837716998748,-0.0502917926998361,0.960837716998748,0.997143932710966
frwD,0.569580975989036,0.53159485177798,0.556367764071224,0.629186482275094,0.556367764071224,0.629186482275094,0.952539925361941
yfjZ,-1.67686158177793,0.229597856102782,-1.45914973785408,0.19979236533815,-1.67686158177793,0.229597856102782,0.812900517553094
mqsA,-0.454611890103601,0.20901722036789,-0.454066919343171,0.213562916628382,-0.454066919343171,0.213562916628382,0.803780356281612
rcsD,-0.331008313249316,0.165333213816263,-0.332608887072174,0.197685894573309,-0.332608887072174,0.197685894573309,0.793337139547734
mqsR,-1.08390044022881,0.0332249901590795,-1.09914373520509,0.055417263803173,-1.09914373520509,0.055417263803173,0.498989046642473
apbE,-0.0273471937346628,0.922631833585834,-0.0281479946845158,0.916241869093132,-0.0273471937346628,0.922631833585834,0.986721152143406
dinD,0.255819685508317,0.5675606309434,0.251068587994268,0.536067162465922,0.255819685508317,0.5675606309434,0.943313862577652
ygiZ,-1.67980516728309,0.861358389638164,-1.70382922442468,0.67846953388381,-1.67980516728309,0.861358389638164,0.97966543357693
ompC,0.112553607140817,0.647848870689536,0.111641732624317,0.683225257796606,0.111641732624317,0.683225257796606,0.963531731370272
mdaB,0.191961539134233,0.470673417702742,0.191337871122699,0.465330837944567,0.191961539134233,0.470673417702742,0.928303157285031
wbbJ,0.254528609929755,0.298274879001256,0.251963603760072,0.369609293303779,0.251963603760072,0.369609293303779,0.887606283628603
wbbK,0.256545581139173,0.274131754391964,0.254637751998601,0.32328198139078,0.254637751998601,0.32328198139078,0.861762405175165
rfc,0.0545200900336908,0.81415295936692,0.0545200890111972,0.844195807503538,0.0545200890111972,0.844195807503538,0.977736960035312
wbbI,0.308653839152224,0.176705696396595,0.308441289236672,0.238559859001883,0.308441289236672,0.238559859001883,0.820033957721694
gnd,0.451518800712642,0.0328140207820287,0.451967932060051,0.0668549577564858,0.451967932060051,0.0668549577564858,0.542726726875835
ugd,0.277240050300955,0.424913950624632,0.280564859921617,0.529153172937012,0.280564859921617,0.529153172937012,0.936875549012108
yjhP,-0.244100335150222,0.60583607404103,-0.260830795927307,0.541570935367244,-0.244100335150222,0.60583607404103,0.95105150508678
ypjJ,-1.18668939729625,0.696941750829111,-0.602153542636685,0.816434386772718,-0.602153542636685,0.816434386772718,0.976469059057339
qseC,-0.0490991899130719,0.902777232278474,-0.0573699833825208,0.881750946878497,-0.0490991899130719,0.902777232278474,0.983792826051658
rfbX,-0.246874960548058,0.367758696627075,-0.254031346710249,0.430708505397941,-0.254031346710249,0.430708505397941,0.915787597783485
glf,0.423682742743554,0.0573580679639059,0.427959907241072,0.0837935128206509,0.427959907241072,0.0837935128206509,0.600089164961573
yfiL,0.847383628025208,0.317195734361505,0.80737324670582,0.30787950165437,0.847383628025208,0.317195734361505,0.858700184388228
aroF,-0.588811934065206,0.0271010036631542,-0.59503451400398,0.0272888642176013,-0.59503451400398,0.0272888642176013,0.397014683497157
pheL,0.0823900902322544,0.745864417290149,0.0791076860534163,0.767866147962175,0.0791076860534163,0.767866147962175,0.97384169108064
raiA,1.18710548520254,0.00277716187226823,1.18710549375441,0.00141479188671842,1.18710548520254,0.00277716187226823,0.113919741043245
tyrA,-0.054562798470041,0.838918332865242,-0.0563646013979997,0.837130559250284,-0.054562798470041,0.838918332865242,0.976768827611739
pheA,-0.332604320404001,0.21549077118574,-0.333538142716214,0.238680162035716,-0.333538142716214,0.238680162035716,0.820033957721694
yfiH,0.307424476986248,0.210593298863975,0.30742447314464,0.241373498710595,0.30742447314464,0.241373498710595,0.821641054705556
bamD,0.0395277931570051,0.837843674305305,0.0409291923565618,0.874265993006803,0.0409291923565618,0.874265993006803,0.97966543357693
rluD,0.257901128765346,0.24859829549001,0.256783954449386,0.295470189595082,0.256783954449386,0.295470189595082,0.846494482515682
yghQ,-0.410235905894913,0.569385185818586,-0.41664231701083,0.585564272237142,-0.41664231701083,0.585564272237142,0.945517498829039
yghR,-0.500600154024237,0.742578271001933,-0.58963912161607,0.70582746146097,-0.500600154024237,0.742578271001933,0.970477172938429
yefM,-0.184671994219871,0.568347038359336,-0.188805063020041,0.532620742341758,-0.184671994219871,0.568347038359336,0.943313862577652
yoeB,-0.73035263368851,0.0758150950274447,-0.727100694665361,0.0968951942622004,-0.727100694665361,0.0968951942622004,0.625202073334953
glcD,0.556276062767377,0.340872887566834,0.56993473276713,0.434328222933019,0.56993473276713,0.434328222933019,0.915787597783485
glcC,0.677923987626935,0.0763198654863346,0.68130209616002,0.0575217031684096,0.677923987626935,0.0763198654863346,0.570782640405165
glcF,0.469864453704179,0.358640269753643,0.476801653634363,0.517238246830529,0.476801653634363,0.517238246830529,0.933920594328278
glcE,1.99538779060593,8.83919531847337e-08,1.9924676373601,1.38909443750079e-06,1.9924676373601,1.38909443750079e-06,0.000940185418448451
yeeE,0.274010303927781,0.350332060455794,0.27533513755402,0.361656006402948,0.27533513755402,0.361656006402948,0.8778750998221
yeeD,-0.27538011505293,0.366501023874779,-0.276948826036357,0.376312649257674,-0.276948826036357,0.376312649257674,0.891602427035024
sbcB,0.14960254286579,0.546196461724929,0.149951081382171,0.553300225125977,0.149951081382171,0.553300225125977,0.941609334108689
dacD,-0.99033593651382,0.0321624398625135,-0.993991953062876,0.0522977427759093,-0.993991953062876,0.0522977427759093,0.484147286339437
yeeZ,0.302352708044093,0.205619872717917,0.296647937196644,0.244433405264908,0.296647937196644,0.244433405264908,0.822044565525869
yeeY,-0.143729757770209,0.79768771836158,-0.135573346583254,0.814689362091003,-0.135573346583254,0.814689362091003,0.976469059057339
yoeI,-0.822053413265132,0.0197500901673159,-0.82764159220732,0.00931548447594055,-0.822053413265132,0.0197500901673159,0.334187984039457
plaP,-0.151186782214593,0.64325650531846,-0.151235058100294,0.670526734805546,-0.151235058100294,0.670526734805546,0.963531731370272
xseB,-0.303062995860702,0.247069167569968,-0.30554184724471,0.24535929624475,-0.303062995860702,0.247069167569968,0.822044565525869
rph,0.0601109312530852,0.79361841498147,0.0601109304410246,0.806296878258262,0.0601109304410246,0.806296878258262,0.976469059057339
murR,0.372058433039433,0.404927132395037,0.365646011625221,0.328253324196736,0.372058433039433,0.404927132395037,0.906372956240829
nsrR,0.0948667497984936,0.750659254294729,0.0896615446757814,0.75969251878463,0.0896615446757814,0.75969251878463,0.971050865519464
dcp,-0.106248342978349,0.656694830498459,-0.104739731655535,0.660884989508449,-0.104739731655535,0.660884989508449,0.963531731370272
ydfG,0.416124349548899,0.0788207306439813,0.41563545335845,0.117700000386686,0.41563545335845,0.117700000386686,0.664784007747332
ydfH,-0.183360095828269,0.534510332437764,-0.184545603260074,0.518171344084855,-0.183360095828269,0.534510332437764,0.936875549012108
ydfZ,0.135142998717576,0.81738819513364,0.09740657295827,0.837166522652109,0.09740657295827,0.837166522652109,0.976768827611739
trpS,0.339414739366341,0.130708204384017,0.338851629176533,0.190226209426479,0.338851629176533,0.190226209426479,0.787470577452531
ydeH,-0.691147298566119,0.156592036840908,-0.685669001338725,0.19016541116104,-0.685669001338725,0.19016541116104,0.787470577452531
ydeI,0.402861011110675,0.600312718505999,0.39442049065798,0.42249679419121,0.402861011110675,0.600312718505999,0.949921151069305
ydeJ,1.40910581039399,0.0736996398201158,1.40504662449496,0.0534147269530593,1.40910581039399,0.0736996398201158,0.562037107065402
rpe,0.483580307021748,0.0377958209915742,0.482929172651043,0.0547995258045419,0.482929172651043,0.0547995258045419,0.496807332503952
dam,-0.21069827460438,0.417008551190017,-0.211485132896547,0.436559777484464,-0.211485132896547,0.436559777484464,0.916685241139819
ydfI,-0.732744340147608,0.173031460473988,-0.731064634362533,0.17339347038119,-0.731064634362533,0.17339347038119,0.768073421469156
pyrE,-0.128188066299447,0.710081615516833,-0.138473004118257,0.685021377843364,-0.128188066299447,0.710081615516833,0.966189238541394
glyS,-0.0241532712210799,0.91115910295456,-0.0261552742214257,0.909992298398227,-0.0241532712210799,0.91115910295456,0.985864166405394
ybbN,0.227510787418919,0.378238189256488,0.227510781628985,0.398956902323314,0.227510781628985,0.398956902323314,0.901593756446844
yiaG,1.02243630686948,0.00677573366875114,1.01745312501777,0.00215187809373801,1.02243630686948,0.00677573366875114,0.205469526308505
cspA,-0.244360731420498,0.553824806014811,-0.245720751542076,0.563851083274319,-0.245720751542076,0.563851083274319,0.943080415641272
ghrB,0.150765974508406,0.576245025309541,0.148615336162171,0.628268693151737,0.148615336162171,0.628268693151737,0.952539925361941
ybbM,-0.537439406703698,0.171456002331933,-0.542414893501745,0.143053774386237,-0.537439406703698,0.171456002331933,0.766701232263613
insJ,-1.29243991486738,0.123077014433578,-1.28404872631561,0.139697047080139,-1.28404872631561,0.139697047080139,0.709137135240556
insK,-1.24205438136932,0.077527991962216,-1.25476667164732,0.101182342133368,-1.25476667164732,0.101182342133368,0.629723577750082
hokA,-1.08295557804977,0.684713906502918,-1.28587059818004,0.587249798112811,-1.08295557804977,0.684713906502918,0.963531731370272
tesA,0.391854201688469,0.210783629236054,0.390299040632723,0.144731234516861,0.391854201688469,0.210783629236054,0.798777668938726
ybbO,0.042301406935044,0.874821711489226,0.0409432337627864,0.863205585443172,0.042301406935044,0.874821711489226,0.97966543357693
ppsA,0.196092288448614,0.423162199810205,0.197296453306536,0.478938484767381,0.197296453306536,0.478938484767381,0.92981115052075
fadK,-0.613258248090172,0.394232862932288,-0.631676657561284,0.420536714860509,-0.631676657561284,0.420536714860509,0.911514842606117
ytfB,0.383361556570645,0.152449283320275,0.383361535688263,0.15508755341573,0.383361535688263,0.15508755341573,0.732337853978233
ydiT,-0.451206999421185,0.735361099902571,-0.468023813686198,0.717490838237451,-0.451206999421185,0.735361099902571,0.969114970201774
ydiS,-1.38977033452965,0.0540740299168436,-1.39118418171976,0.0794032009958104,-1.39118418171976,0.0794032009958104,0.580850864798588
ompN,-0.994605795931743,0.123986952880234,-1.00421493473137,0.150089438210859,-1.00421493473137,0.150089438210859,0.727733109741924
ydiR,-0.178110999077278,0.733704786805421,-0.165923095456144,0.760207875121536,-0.165923095456144,0.760207875121536,0.971050865519464
insH-5,0.173865088824047,0.686351901680796,0.160852077094514,0.725525418319977,0.160852077094514,0.725525418319977,0.969114970201774
stfR,-0.944716988691282,0.174793548824157,-0.979752040303604,0.223105514168692,-0.979752040303604,0.223105514168692,0.805428714551452
pinR,-0.766440428616413,0.514629004553162,-0.421994644420019,0.730321533488852,-0.421994644420019,0.730321533488852,0.969114970201774
uspF,1.37936006189564,3.77137070075602e-06,1.37791995552521,9.43874084874526e-05,1.37791995552521,9.43874084874526e-05,0.0119783520583608
ebgA,-1.13735513374124,0.0074413349690796,-1.14224491200633,0.0106687121608784,-1.14224491200633,0.0106687121608784,0.246802358242879
ebgC,-0.929021876074223,0.370530883255654,-0.971911160163009,0.282547718181887,-0.929021876074223,0.370530883255654,0.887743903776525
ygjH,-0.530287731666142,0.522716290681735,-0.555922490969532,0.368466008016647,-0.530287731666142,0.522716290681735,0.936875549012108
ebgR,-0.347830997445343,0.269136493123223,-0.350896005836613,0.233186217107934,-0.347830997445343,0.269136493123223,0.842948432108624
aer,-0.169374464367638,0.578291178941383,-0.165033719365009,0.587943165413714,-0.165033719365009,0.587943165413714,0.946708923098414
patA,1.11516000336429,0.00294376897363793,1.11515990748073,0.00503782651472463,1.11515990748073,0.00503782651472463,0.171921121649552
mntH,-0.543874275865999,0.0829680793557319,-0.543589386070473,0.0846345410410553,-0.543589386070473,0.0846345410410553,0.601927970521411
yqjI,0.147193002136733,0.642810632740601,0.138923986416486,0.639871069361699,0.147193002136733,0.642810632740601,0.956364021036654
mug,0.198100375332545,0.470480097932096,0.197302834183984,0.493777000147526,0.197302834183984,0.493777000147526,0.92981115052075
nrfG,-0.520999211894853,0.72142275762006,-0.589021273427008,0.673820490659894,-0.520999211894853,0.72142275762006,0.967664321102172
pnp,0.100396242549263,0.699836484429511,0.100896983844877,0.730366279483132,0.100896983844877,0.730366279483132,0.969114970201774
nrfF,2.28596314518628,0.0274917370041125,2.30698419774998,0.0738680034029333,2.30698419774998,0.0738680034029333,0.562037107065402
yiiF,0.846643056162817,0.283460873847865,0.830441060529675,0.212356490241158,0.846643056162817,0.283460873847865,0.846494482515682
murG,0.296080258752863,0.245810157233462,0.296080254516572,0.281740767638064,0.296080254516572,0.281740767638064,0.846494482515682
ftsW,0.0124397088325332,0.934480092877262,0.0124397085597177,0.954052596927265,0.0124397085597177,0.954052596927265,0.993947561857779
fdhE,-0.208467246813604,0.387213266136176,-0.207647023560978,0.416884576515221,-0.207647023560978,0.416884576515221,0.911514842606117
rsmH,0.0969518109521492,0.669170565036592,0.0969518089859291,0.706834527775875,0.0969518089859291,0.706834527775875,0.966157865128855
mraZ,0.163377611488595,0.560265825189277,0.159012529951091,0.64841737408756,0.159012529951091,0.64841737408756,0.95918408581517
ftsI,-0.029181748382868,0.904089986523,-0.0301827492874969,0.903431853019163,-0.029181748382868,0.904089986523,0.983792826051658
ftsL,-0.0305667379954482,0.917686217205604,-0.0313675391419306,0.911592748151346,-0.0305667379954482,0.917686217205604,0.986721152143406
murF,-0.0990640877176703,0.687519778927246,-0.0990640901002426,0.698630070250889,-0.0990640901002426,0.698630070250889,0.964458067114327
murE,-0.0846252689312359,0.722090998915353,-0.0823391948611527,0.735103449918033,-0.0823391948611527,0.735103449918033,0.969114970201774
murD,0.231174809462227,0.328929933953468,0.231174806526289,0.353406161055204,0.231174806526289,0.353406161055204,0.872958073218377
mraY,0.28308111889472,0.248369636796784,0.285599227893239,0.32096443812962,0.285599227893239,0.32096443812962,0.85921989666736
queG,-0.291652568515306,0.389893807041243,-0.297565125416265,0.395769361133787,-0.297565125416265,0.395769361133787,0.901593756446844
yoaA,0.01484707529759,0.934546049721779,0.014847075185819,0.951411703241328,0.014847075185819,0.951411703241328,0.993490081476738
yeaZ,-0.110314370272393,0.661596626890127,-0.110314372050097,0.657432199376007,-0.110314370272393,0.661596626890127,0.963531731370272
yfeO,0.261161339377869,0.518924367278071,0.26190298339528,0.560242859277182,0.26190298339528,0.560242859277182,0.942870390188411
yeaY,-0.225599288472067,0.418430353044117,-0.22557062548353,0.431463411778438,-0.22557062548353,0.431463411778438,0.915787597783485
gcvA,-0.477872572067805,0.0886807660313605,-0.482187835708845,0.0969180833563597,-0.482187835708845,0.0969180833563597,0.625202073334953
ygdI,0.677737457185992,0.0308268741206813,0.669766212383738,0.0253404103991957,0.677737457185992,0.0308268741206813,0.412885027118038
fadD,0.0548951553051054,0.827745368473211,0.0564967559960303,0.854539681553228,0.0564967559960303,0.854539681553228,0.979172342604039
csdE,-0.561372015560607,0.0300373201039491,-0.567147444100106,0.0321737236411009,-0.567147444100106,0.0321737236411009,0.419053208301786
csdL,0.161439434618611,0.494056420387269,0.161478160432326,0.528338883892915,0.161478160432326,0.528338883892915,0.936875549012108
mltA,0.0824119616770205,0.73141704496299,0.0791279938975653,0.764796614088354,0.0791279938975653,0.764796614088354,0.97218110247631
coaA,-0.354292100416424,0.210802286549713,-0.357312735600207,0.180708450806963,-0.354292100416424,0.210802286549713,0.798777668938726
pabB,-0.174630826698126,0.556598210635153,-0.177790478583944,0.532520306523023,-0.174630826698126,0.556598210635153,0.941779990891954
tatA,0.473016922933343,0.103630593655377,0.468332595928098,0.15332249774507,0.468332595928098,0.15332249774507,0.72975795277866
tufB,-0.0731495468013073,0.755819456175446,-0.0738785204107247,0.773235918149449,-0.0738785204107247,0.773235918149449,0.974550021366695
secE,-0.291367377368089,0.226243654170422,-0.290597452149575,0.264411899633512,-0.290597452149575,0.264411899633512,0.838888065946635
yoaH,-0.29266241218178,0.467918956785601,-0.298911343351366,0.387443264566468,-0.29266241218178,0.467918956785601,0.926886273485528
fliM,0.242308321124736,0.271851546623234,0.245182063817498,0.327356550252059,0.245182063817498,0.327356550252059,0.865697790458216
fliN,0.0578784127207923,0.79279868858219,0.0578784116544517,0.811082230502979,0.0578784116544517,0.811082230502979,0.976469059057339
fliK,-0.172176288687937,0.522509383755678,-0.172859059411305,0.495798643213049,-0.172176288687937,0.522509383755678,0.936875549012108
fliL,-0.0525941473462175,0.815466595987896,-0.0545961506780872,0.824727522426777,-0.0545961506780872,0.824727522426777,0.976469059057339
fliQ,-0.122264298781662,0.731501556705842,-0.125067103989302,0.731116217377959,-0.122264298781662,0.731501556705842,0.969114970201774
yoaC,0.802716423988932,0.0562760362871836,0.797003467131556,0.0326014493479404,0.802716423988932,0.0562760362871836,0.498989046642473
fliO,0.171074689410633,0.499608524671995,0.171074686390008,0.554182717217998,0.171074686390008,0.554182717217998,0.941609334108689
fliP,-0.0271645939099443,0.911665265980993,-0.0271645943822607,0.906762552533306,-0.0271645939099443,0.911665265980993,0.985864166405394
rcsA,-0.146035504766536,0.722770420362175,-0.162639384623936,0.678664209248918,-0.146035504766536,0.722770420362175,0.968667650289635
yoaB,0.875923119018243,0.00501833865712513,0.875923108348999,0.0046963493753372,0.875923119018243,0.00501833865712513,0.171921121649552
yeaG,1.66923572944085,2.63611031915038e-07,1.66391635525787,3.04676099675356e-06,1.66391635525787,3.04676099675356e-06,0.00125870623923106
yedE,-0.319584696620925,0.740983444659612,-0.339604758348677,0.725573614855714,-0.319584696620925,0.740983444659612,0.970477172938429
yedF,0.311678341196153,0.576230931156771,0.294045902715239,0.499176454407249,0.311678341196153,0.576230931156771,0.944269076289046
trmH,-0.229441073791119,0.374217660481318,-0.230810563740023,0.400712411705832,-0.230810563740023,0.400712411705832,0.902406711287308
yjbR,0.660072321010521,0.0469317575869533,0.652534798054372,0.0431767081228666,0.660072321010521,0.0469317575869533,0.467447136666793
yjbQ,-0.245041505958798,0.450682234278303,-0.249796374688684,0.460111586018842,-0.249796374688684,0.460111586018842,0.920903475023419
fliZ,-0.37579223267273,0.144800195432856,-0.375792234562111,0.149270480561203,-0.375792234562111,0.149270480561203,0.727733109741924
fliA,-0.0729295938457488,0.785603730637726,-0.0729295952572335,0.796754530664152,-0.0729295952572335,0.796754530664152,0.976469059057339
fliC,0.369745636254772,0.18399451471516,0.37060348398735,0.214609015105547,0.37060348398735,0.214609015105547,0.805428714551452
fliD,-0.0945629466097864,0.737557655837297,-0.0975659527531006,0.748593150319908,-0.0975659527531006,0.748593150319908,0.970477172938429
fliS,0.30946775436948,0.259248974120349,0.309467752154735,0.273832579918258,0.309467752154735,0.273832579918258,0.844262274606512
fliT,0.411491931018901,0.162015970732843,0.411491933754807,0.179264547829773,0.411491933754807,0.179264547829773,0.776940585631493
amyA,0.0654294927843426,0.808137308994392,0.0597611503629678,0.838717962659576,0.0597611503629678,0.838717962659576,0.976768827611739
yedD,0.890109015115105,0.000431122915281819,0.882959421223085,0.000975501779659197,0.882959421223085,0.000975501779659197,0.055795953904169
yhbO,2.02807921395659,0.00336512224771732,2.02697037346104,0.00182360262924202,2.02807921395659,0.00336512224771732,0.131401552384423
yeaH,0.566275736040372,0.22359356345851,0.568989067493458,0.328828098421702,0.568989067493458,0.328828098421702,0.86740952330579
scpB,0.437981515882552,0.439909661374888,0.422738441771319,0.301257373271785,0.437981515882552,0.439909661374888,0.917551687130673
scpC,-1.03443134926712,0.129809247638989,-1.04400845934444,0.15762425145934,-1.04400845934444,0.15762425145934,0.739159451704828
ygfI,-0.617607344677003,0.296122558238027,-0.631621359326403,0.291121307767093,-0.617607344677003,0.296122558238027,0.846494482515682
yggE,-0.0249377416297296,0.924882818603104,-0.0257385433237807,0.916681811889878,-0.0249377416297296,0.924882818603104,0.98684948143647
argP,0.350873080352228,0.176987662328525,0.351372600761208,0.187534957480573,0.351372600761208,0.187534957480573,0.785126765564679
scpA,-0.504739124954733,0.435557467152326,-0.517952341555119,0.460076920819083,-0.517952341555119,0.460076920819083,0.920903475023419
argK,-0.878507340474084,0.470574654186087,-0.954493261054253,0.477608715471041,-0.954493261054253,0.477608715471041,0.92981115052075
argO,-0.801740066175062,0.0195247683198222,-0.800164315523798,0.00785087438464736,-0.801740066175062,0.0195247683198222,0.333284313242949
mscS,0.480946785532142,0.137711693383372,0.479185450580469,0.137386112012742,0.480946785532142,0.137711693383372,0.706222874647957
yeaE,0.674787726510389,0.0443287507460697,0.668251099779197,0.0481963405373701,0.668251099779197,0.0481963405373701,0.471219234631835
yjeT,-0.3034711802863,0.650162330910417,-0.322792346210426,0.460451147069732,-0.3034711802863,0.650162330910417,0.95918408581517
arsB,-0.299415326464452,0.493082927750105,-0.304934215518287,0.460688816951247,-0.299415326464452,0.493082927750105,0.92981115052075
yibA,0.0634753201790161,0.894026032801738,0.0474593059417279,0.900377958227573,0.0474593059417279,0.900377958227573,0.983792826051658
yjdL,-0.102467854106995,0.921931727819014,-0.136623808936481,0.881253610199401,-0.102467854106995,0.921931727819014,0.986721152143406
rhtC,0.241338483429951,0.457708230844629,0.239482916678609,0.433985704956921,0.241338483429951,0.457708230844629,0.920780130513521
recQ,-0.318373819668798,0.236558639483705,-0.316138685683633,0.253232458073275,-0.316138685683633,0.253232458073275,0.827334684018962
pldA,-0.0627310161925658,0.813992669931499,-0.0690041186674955,0.803185009082954,-0.0627310161925658,0.813992669931499,0.976469059057339
yigI,0.146824278880725,0.628188512507628,0.147717660066772,0.58396687254266,0.146824278880725,0.628188512507628,0.952539925361941
frsA,0.091095961626781,0.712113506107668,0.0854024630046982,0.725615851567981,0.0854024630046982,0.725615851567981,0.969114970201774
gpt,0.128315587110764,0.564925809647553,0.127259545287335,0.605732347038787,0.127259545287335,0.605732347038787,0.95105150508678
ydaC,-0.26070034611076,0.89883063390004,0.24192127481323,0.846895569540756,-0.26070034611076,0.89883063390004,0.983792826051658
ralR,-2.19697578040534,0.186401872542994,-2.27371184658698,0.0819987820988336,-2.19697578040534,0.186401872542994,0.785126765564679
intR,0.628176420666197,0.203475811414735,0.612939401410064,0.349183273687371,0.612939401410064,0.349183273687371,0.870222591770107
dbpA,-0.00902432101318151,0.96334743955493,-0.0152458381631302,0.953176458481407,-0.00902432101318151,0.96334743955493,0.997143932710966
ttcA,0.178602997145678,0.477733575727147,0.173021651672065,0.481732065324554,0.173021651672065,0.481732065324554,0.92981115052075
ydaN,0.276551458693375,0.363317469248921,0.268943852336256,0.360184270713442,0.276551458693375,0.363317469248921,0.879484829953228
smrA,0.706119644899904,0.0321093352943805,0.697209719600395,0.0303011662163092,0.706119644899904,0.0321093352943805,0.419053208301786
yafN,-0.483903167706477,0.241903893175883,-0.488250967277076,0.25019814866505,-0.488250967277076,0.25019814866505,0.824171221237615
aldB,0.379882309853299,0.513906632349334,0.38786410828335,0.536385796544706,0.38786410828335,0.536385796544706,0.937477238254916
ybiT,-0.149969794306242,0.538447883970814,-0.150019139675677,0.560157774632985,-0.150019139675677,0.560157774632985,0.942870390188411
ybiS,0.143520514443497,0.519899366350283,0.144433355558771,0.550365526998394,0.144433355558771,0.550365526998394,0.941609334108689
bioB,-0.278150240640679,0.82128664442013,-0.303375522570391,0.773403528044385,-0.278150240640679,0.82128664442013,0.976469059057339
mntR,-0.192058611228902,0.492104618896919,-0.198460565829067,0.477118667995463,-0.192058611228902,0.492104618896919,0.92981115052075
ybhH,-0.705295763923187,0.578490259597158,-0.710100566109039,0.560345615579843,-0.705295763923187,0.578490259597158,0.944269076289046
ybiW,-0.0301021694154335,0.965641843113607,-0.0309029704325621,0.940497418720301,-0.0301021694154335,0.965641843113607,0.997318200002019
ybiV,-0.539999396099344,0.146066420886713,-0.547323619698575,0.120282964065554,-0.539999396099344,0.146066420886713,0.721624982020609
ybhI,-2.82147006641724,0.103043525719852,-2.88393254346118,0.122034165909338,-2.88393254346118,0.122034165909338,0.67151862839813
moeB,-0.283818415430976,0.349503335921459,-0.290913874040465,0.334123259337599,-0.283818415430976,0.349503335921459,0.870222591770107
fsaA,0.30810388214957,0.535498434771144,0.300993740204407,0.42995692694157,0.30810388214957,0.535498434771144,0.937218377230163
bioC,-1.00426219413348,0.118799855445707,-1.00546035426115,0.109242477976233,-1.00426219413348,0.118799855445707,0.665702467069717
bioF,-0.282755839599692,0.851825996644255,-0.300773894393683,0.795816925710505,-0.282755839599692,0.851825996644255,0.979055519619905
fsaB,0.276408990760999,0.57629907399252,0.261034779840291,0.504442571795532,0.276408990760999,0.57629907399252,0.944269076289046
hypF,-0.135796863196452,0.655214459828718,-0.138940061967946,0.640208316427506,-0.135796863196452,0.655214459828718,0.961281040955356
dcuR,-0.0743103390843434,0.837460123330549,-0.0788739096665318,0.807341656646843,-0.0743103390843434,0.837460123330549,0.976768827611739
hsrA,-0.472164028122516,0.298632680263778,-0.471490078986726,0.354490952418895,-0.471490078986726,0.354490952418895,0.872958073218377
rbsR,0.00961220446935362,0.968648587509585,0,0.985483530747353,0,0.985483530747353,0.998539856104677
