	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ygfT	67.9375758771399	0.140650072316979	0.414189534986925	0.33957901017808	0.734173587234836	0.857515158713622
serB	355.750941453726	-0.220073135673774	0.273489484374035	-0.80468591389347	0.421000950166651	0.614687106545795
ilvY	84.1694887973368	-0.41400586080502	0.375101772188435	-1.10371608854207	0.269716314373565	0.45759793958163
dcuA	1106.5193269426	-0.408156026498821	0.219008219444639	-1.86365620219106	0.0623699996633268	0.170159442629867
yeaX	13.2625005413736	0.615977152140446	0.838486297430555	0.734629956420322	0.462564888779107	NA
rnd	208.034695758686	-0.253694629926537	0.28033236353371	-0.90497802939556	0.365477026773352	0.560475422291138
ycjO	7.45366183591539	-0.500224831312386	1.08061548027423	-0.46290733424015	0.643430790187109	NA
ycjP	4.95398956993335	-0.0305871477156918	1.30785277740597	-0.0233873018768666	0.981341333871434	NA
creA	155.704566532961	0.154765673726149	0.315151949434632	0.491082711066173	0.623367949043709	0.780139931890564
glnL	172.647325151972	-0.154323556103239	0.302789673397311	-0.509672454716581	0.610280953863813	0.773568381072824
glnG	189.911808398965	-0.11067327225084	0.290623063149814	-0.38081379726491	0.703341420589927	0.835669523252178
pspB	55.6573582046245	0.975551021192705	0.460811116520595	2.11703013711715	0.0342572901410143	0.108411985544482
pspC	60.4496824729939	1.25987079975472	0.469913500373816	2.68106959845267	0.00733872509475812	0.0329800764264944
pspF	63.1286666551798	0.436797495580217	0.423161701384248	1.03222360187929	0.301967380925936	0.496382725788359
pspA	197.626369599594	0.587650556726771	0.360618562832894	1.6295626939179	0.103193954418071	0.243278848638561
ycjM	30.7442035968466	0.620739451302113	0.61058141564435	1.01663666039859	0.309326307530142	0.503828068548132
ycjN	20.4050875667452	-0.586822709038896	0.710153061706286	-0.826332717103177	0.408615379096951	0.601804887890721
pspD	24.8545352093559	0.729623478775775	0.660026188842657	1.10544625517838	0.268966270354711	0.456783580627504
pspE	177.323729261365	-0.26698476662264	0.438111919963908	-0.609398545112935	0.542260302014967	0.71897278672145
ybdZ	6.96980894588521	-0.810745442470449	1.14098504727269	-0.710566229074066	0.477353076474467	NA
insA-7	27.4359927878542	0.179789072856895	0.581760429493447	0.309043145154168	0.757288707034219	0.867787147868542
yibN	554.623466534724	-0.853544727360756	0.234944076262205	-3.63296977280744	0.000280177850704031	0.00239353956800944
tolQ	457.730697130961	-0.197757189619496	0.256339608259939	-0.771465599724886	0.440431004981025	0.631614281411957
ybgC	288.171175570118	0.159089348973399	0.349341547451293	0.455397733633673	0.648823125458399	0.799042094439667
yagX	71.4847902556636	0.122554130756437	0.41714623456176	0.293791770373255	0.768917024017849	0.87584050244188
yagW	66.5978593143216	0.262754141320697	0.431913212275879	0.608349394861451	0.542955767020145	0.719474876548825
mngR	50.7354167628848	-0.147081188862314	0.450690297120543	-0.3263464729594	0.744162230799861	0.861899316746258
sucD	3413.76238955392	0.121990866978607	0.25827010872171	0.472338311167297	0.636685328819894	0.791126426929342
mngB	126.529137934194	0.321804260330816	0.339505303149695	0.947862249412126	0.343199585322041	0.538268056163405
mngA	28.8243518591972	0.0769965514888221	0.627500315285182	0.122703606059272	0.902341808225727	0.949609640499164
cydB	1781.8871131559	-1.52450293987851	0.254924805908164	-5.98020633750217	2.22855146516262e-09	1.09263617487611e-07
cydA	2552.56486291348	-1.84597945677954	0.232523086447939	-7.93890828209372	2.03968524375293e-15	2.30008505987206e-13
ybgE	319.107524330379	-1.3427577547165	0.26422248431379	-5.08192086000465	3.73637088717836e-07	9.18128800045342e-06
ybgT	176.987453860783	-1.45727896295413	0.338290015324399	-4.30778000218746	1.64901277394149e-05	0.000221062456606414
ydhB	76.4763366334485	0.471075155678867	0.40012164738623	1.17732984145231	0.23906388057562	0.425044508884745
chpB	287.991286946153	0.867912284186565	0.303872069425744	2.8561765674178	0.0042877661219061	0.0216500190901617
chpS	28.7439758249342	-0.0635441406646632	0.603236680328529	-0.105338655185982	0.916107091181295	0.957131034424435
ytfP	415.724287717188	0.411159381391785	0.261514325188644	1.57222508210667	0.115898360481737	0.261913262197538
secB	1189.15451285147	-0.564235403465499	0.212949118036552	-2.64962545357267	0.00805810489178266	0.0350843871929224
cynX	30.9056874297103	0.402709619399633	0.566852057318067	0.710431609448439	0.477436527296733	0.661682823369458
cynS	13.5192096543459	0.0169762748452876	0.863158499554564	0.0196676217103212	0.984308519913689	NA
cvrA	291.674282724756	0.259318647384852	0.293461846521184	0.883653703058577	0.37688317949635	0.570723274949038
ldcA	113.888926155146	0.356104344169438	0.365612456648555	0.973994013863001	0.330059511475808	0.522993595935671
dadA	2043.80419273831	1.20200441599322	0.237650358322135	5.05786915062801	4.23967170918027e-07	1.01005699944767e-05
codB	105.498892719442	-1.30215440079266	0.380004404714147	-3.42668238746387	0.000611003279154895	0.00459338687418002
fadR	322.333696287398	-0.279573514523666	0.274923914746239	-1.01691231474613	0.309195144482855	0.503828068548132
ycgB	48.0391806370655	1.06962035413933	0.473430292952627	2.25929850721731	0.0238648227162145	0.0819365046613007
dsbB	412.607703615768	0.263599170060699	0.268986413763484	0.979972060196609	0.327099910461482	0.52043677114276
nhaB	777.364155178189	0.07610259326332	0.226696498292268	0.335702553134301	0.737095180327901	0.859000433025292
prpE	24.280143200125	0.236586859520648	0.61524024995269	0.384543858336383	0.700575395742192	0.834817387740696
prpD	13.9837238565359	-0.532114469006972	0.814956098986067	-0.652936360214992	0.513797306885861	NA
lldR	96.8099197861742	-0.0886527098202181	0.4082681875888	-0.217143320286094	0.828096654570079	0.911040969889619
frdB	141.745449628319	-0.536758892809766	0.355791177567382	-1.50863463360642	0.131392178406067	0.285118498747738
yafV	90.475230297806	0.209053557566979	0.377368706297518	0.553976930461641	0.579594634049441	0.750594611579209
ydhS	30.938332929366	0.747587411350014	0.5868231480378	1.27395692185929	0.202678683479184	0.380711819106096
lrp	818.327486302628	0.752246724813979	0.235703203157161	3.1914997960906	0.00141536210912192	0.0091552007938039
trxB	1578.45461065945	-1.13401848409904	0.239445893353094	-4.73601141459874	2.17965316886038e-06	4.05152014849158e-05
cydD	311.464038521074	-0.757276407168514	0.256178623548785	-2.95604838794953	0.00311608200100732	0.0166272955984349
cydC	401.12194003126	-0.554549824535287	0.253198913980671	-2.19017457783259	0.0285115782044538	0.0940103986994807
serS	2441.09724223168	-0.0716107961010835	0.209043943048923	-0.342563362786953	0.731926968314004	0.85648873531867
rarA	263.497794093097	-1.15737161515965	0.296491144836332	-3.90356216472685	9.4787189500694e-05	0.000988861991566377
lolA	200.839309271649	-1.14476471287768	0.300565372785987	-3.80870458318829	0.000139696737508762	0.00136587879477498
ftsK	1474.23708492837	-0.737987987680215	0.211536421656922	-3.48870412905591	0.00048536806561967	0.00380092631016515
dmsB	22.2950050715594	-0.286834705400812	0.655033968761477	-0.437892871331776	0.66146394346006	0.806971698783044
dmsA	91.8060705879427	-0.991163690609323	0.367646879732164	-2.69596655173954	0.00701847139007414	0.0318704546478132
phnG	2.58306953518535	0.6098148451444	1.96234816393096	0.310757721974689	0.755984812351374	NA
rluE	81.6722510107107	-0.669830699351441	0.398186731657074	-1.68220245954431	0.0925295873621179	0.224876145148021
nudJ	65.0386546601338	-0.0960361507533212	0.43503784930537	-0.220753552608499	0.825284330966279	0.908833623586889
frdC	72.6583368026888	-0.443750280050122	0.419103238265094	-1.05880899867788	0.289686774631366	0.481554470518331
pepT	280.764460160194	0.092490286637425	0.288883313961556	0.320164862999783	0.748843357631399	0.863147215968321
potA	527.333256097784	-0.708127533748863	0.234924170101547	-3.01428130380442	0.00257588846905016	0.0143090815940833
phoQ	450.472592711337	0.31203840643518	0.264776651312395	1.17849668725897	0.238598652237051	0.42504359223412
ycfD	629.812768131596	-0.0433662856430756	0.242774217182148	-0.178628052626111	0.858229765936968	0.925580430315771
purB	782.460286532457	-1.16159234740845	0.256701236429244	-4.52507499989633	6.03740915174104e-06	9.54418465436446e-05
phoP	315.697132006511	0.407423290665148	0.260370772851816	1.56478120106447	0.117634221100658	0.264422970088723
mnmA	917.120755480967	-0.166506328783414	0.222716254105285	-0.747616420958218	0.454691557074232	0.643642340288122
hflD	415.985658531902	-0.385554838383173	0.249055923572104	-1.54806532144798	0.121606570336363	0.269767231113387
idnK	10.1038111874042	-0.498650096249	0.92477493786398	-0.539212381123528	0.589740318234385	NA
idnD	16.7117511777738	0.0513796875509707	0.746451552429248	0.0688319119757483	0.945123416234886	NA
idnO	23.846267869897	0.74593580642084	0.640948402925156	1.16380008596096	0.244505037316054	0.430590531149461
yjeA	115.950548229339	-0.696553621704145	0.379966987224774	-1.8331951067425	0.0667735613304158	0.178251834190198
idnT	39.1510093962591	0.19030410771573	0.532146280100412	0.357616157120973	0.720630585298177	0.849736239129917
fimI	105.42466254552	1.10133780506039	0.378496148271399	2.90977282091304	0.00361691557406348	0.0187873233777517
idnR	52.1057344785977	0.0436542052557449	0.452448738277326	0.0964843120614193	0.923135932954703	0.960824989591785
citD	37.3474892998814	3.54840089014697	1.5210096886333	2.33292458073385	0.0196521040132153	0.0708774710839097
citE	3.95260249525856	0.443211068305694	1.51849862192985	0.291874527842784	0.770382559734349	NA
dpiB	69.3872232862628	0.15030201830212	0.39574587752087	0.379794274153097	0.704098133012266	0.835776836484385
citC	21.1288890629345	-0.817507050259168	0.745779159653437	-1.09617845937001	0.273000684333864	0.461676364915264
dcuC	63.5477079897754	0.102386193739274	0.455127970151117	0.224961330557817	0.8220093569602	0.906407318968826
dpiA	35.72846907932	-0.0690473083897918	0.520005770415675	-0.132781811891429	0.894365938984949	0.943823323784159
cspE	8788.5258720762	-0.133758542169105	0.231891741774222	-0.5768145995442	0.564064706023304	0.738479450648931
pagP	22.9986890138059	0.352288543206748	0.846757461473916	0.416044214825736	0.677377649411559	0.819013652064205
crcB	81.6963771857055	-0.0115583410732953	0.388127533925293	-0.0297797503732886	0.976242708464941	0.98851513999907
rayT	23.8574183668868	0.396417691085377	0.621257389224501	0.638089297545764	0.523415552978937	0.704483910894381
nudI	40.6914905725063	0.441536735503425	0.577928394541037	0.763999034610634	0.444867817899414	0.635284013488272
ais	13.2941798166894	1.93530779815244	0.936064145064774	2.06749484889043	0.0386875490816415	NA
frdA	453.973666272979	-1.11699928133658	0.31586670958866	-3.53629948148445	0.000405774411635866	0.00331319435093739
mobA	51.2122880839055	-0.236811203272923	0.451060491576288	-0.525009854987202	0.599576340097872	0.765132689004565
yjdK	6.12564606572461	-0.912878096408032	1.19262248994552	-0.765437599998417	0.4440110104645	NA
yjdO	2.58350199524268	-1.02685836150013	1.7910485254428	-0.57332805164855	0.566422595427503	NA
mglA	584.073499419535	0.52623847988691	0.330534526697414	1.59208323906401	0.111366002614187	0.256817441611311
yjdI	7.02487334508426	1.26553416858074	1.10203050943353	1.14836581904729	0.250817578083257	NA
yjdJ	12.0606482275338	-0.0531263305988486	0.860970613541563	-0.0617051613182428	0.950797629666774	NA
yadH	142.849587932272	-0.187776502480356	0.335439768700096	-0.559792010375014	0.575621313930691	0.747821392099665
yadG	172.646375458987	-0.142185823526737	0.294141763435903	-0.483392163920718	0.628817311051507	0.785267243738372
yadE	68.2784458752049	-0.0982252112338639	0.402826454952952	-0.243840020996973	0.807354723380948	0.898152262149867
yadI	33.0592638129163	-0.565717346795017	0.581533132911231	-0.972803293189783	0.330651075658245	0.523053404966255
gcd	531.203083290515	0.345671495253177	0.236321642086556	1.46271620407313	0.143545050352089	0.303492779058545
cueO	144.396303662978	0.139598715581895	0.321685077613857	0.433960806069675	0.664316902801718	0.808993550100148
can	1391.8159436879	-0.387130872402075	0.25464750980036	-1.52026176382239	0.128445199813635	0.280522989651084
hpt	649.106792815749	-0.858100592185918	0.234578423265778	-3.65805422442323	0.000254137287712697	0.00219884001107942
bcr	477.326870854492	1.13621897128935	0.241611458118124	4.70267006432224	2.56781180850601e-06	4.6703802947182e-05
rsuA	478.38256474198	1.38314291498384	0.244656267865106	5.65341295791551	1.57292783072509e-08	5.91246094593663e-07
yadD	46.2947288644577	-0.298406670072139	0.468218931790592	-0.637322948328796	0.523914506050266	0.704483910894381
panD	911.533878915646	0.105682575251219	0.226775198944105	0.466023514666909	0.641198669098016	0.79311703749857
yggT	243.702757951695	-0.279147461738987	0.280247665181961	-0.996074174454729	0.319214106834884	0.513901153363309
speA	4273.62775611077	-1.29592257808089	0.204691172744126	-6.3311112086932	2.43401825696647e-10	1.5835161083303e-08
yedZ	17.1979100697616	0.939967645455724	0.73777167971006	1.27406306219985	0.202641067832325	NA
zinT	12.1892885606866	-0.185060269817383	0.849532877731973	-0.217837678409156	0.827555586321008	NA
hyfE	9.13522989337316	0.618473266077508	1.0502365453608	0.58888949238101	0.555935406933614	NA
hyfF	39.05182846046	1.25639408740635	0.519090040242851	2.42037794988045	0.0155043830351726	0.0590668105945822
yggR	27.0667098032718	0.511038070364503	0.586773510564909	0.870929006104088	0.38379291790383	0.576477967721239
yqgB	201.190993932494	-1.48699245594174	0.299855377549793	-4.95903214440373	7.08452454377194e-07	1.57677279813029e-05
hyfA	6.61949116584849	1.59710793912891	1.24954117355895	1.27815551253907	0.201194598672195	NA
hchA	206.595592959632	2.19424968077836	0.358164557500952	6.12637301716411	8.99048950839705e-10	4.90561709788826e-08
yedR	26.5193698852117	0.806681208092619	0.707250363833913	1.14058790117789	0.254041454407639	0.440500720803062
hyfD	14.3860636131192	0.0871623706147866	0.778679242089578	0.111936168197944	0.910874018725831	NA
hiuH	7.18745655806468	0.659233723270334	1.08889286537539	0.605416514546699	0.544902280753266	NA
yedY	52.2169096178488	0.834771427923997	0.568788379893559	1.46763094576618	0.142204497377353	0.301971568315073
yedV	62.4875471731897	-0.0349304017671009	0.418710381633436	-0.0834237776260372	0.933514582596395	0.967027344176372
yedW	56.6929603161747	-0.0925353119620969	0.439583916095357	-0.210506591742596	0.833272307457154	0.912749065809907
hypC	32.3557566830129	-1.21182950208758	0.585796132898376	-2.06868812208053	0.0385753625400522	0.118744723815284
hypD	245.258572544005	-0.243003766508242	0.273719508814878	-0.887783876130621	0.374657017735136	0.568851286385759
dsbA	659.61428018808	-0.906219393882315	0.249552497265106	-3.63137778148384	0.000281912157301045	0.00239625333705888
hycD	43.4188179109745	0.544563995576713	0.516664859447494	1.0539985168704	0.291883596161025	0.484040296967032
lepB	1631.01812181834	-0.383821659973317	0.211588592446014	-1.81399977917641	0.0696777597624435	0.183154515366237
hycF	13.5482259757647	-0.285698529159914	0.842223416217584	-0.339219408601797	0.734444449221525	NA
hycE	44.1650760257744	0.206360111342751	0.503541367609962	0.409817593184509	0.681939759497576	0.820997226469858
hypA	39.0140901398652	-2.24495379103734	0.65618821269278	-3.42120408079992	0.00062344530285338	0.00465588401667326
hypB	138.027574536806	-1.87706468366028	0.408845088299225	-4.59113913161773	4.40833332521551e-06	7.20453702377009e-05
hycB	6.20136772064795	-0.959908348180814	1.19507154494898	-0.803222495119983	0.42184614573074	NA
hycA	7.08660473677759	0.32283696867441	1.20889786477564	0.267050656702355	0.789430158466067	NA
uspB	47.7738190695958	0.190585410169633	0.467843870859241	0.407369684718973	0.683736488931232	0.821941909144857
uspA	787.090430803828	-0.419631148245886	0.247512960737738	-1.69539060498138	0.0900013469835113	0.220473973095741
dtpB	184.114088456891	-0.323002228921152	0.345056707049001	-0.936084482123349	0.349229692057521	0.543192665853146
prmC	203.452683978783	-0.218451989849247	0.309347972293528	-0.706169134485119	0.480082962506506	0.663447982908296
insD-6	0.134260936832221	-0.785442294522558	4.96679761641955	-0.158138574425903	0.874347605028598	NA
endA	46.1434034381532	-0.985106268722161	0.488221440097765	-2.01774479327433	0.0436178471476535	0.130467884085333
yhdE	243.875861275455	-0.771169447779889	0.299391118295996	-2.57579266936524	0.010001059491751	0.0423979752639018
rng	629.938732502516	-0.505123717174121	0.264817405032864	-1.90744153357833	0.0564634353307255	0.15917983476987
rsmE	236.345875708836	-0.889282509145859	0.273581867203255	-3.25051699601559	0.00115195382695105	0.00771695009222849
yhcO	18.2239041403737	0.593431542969862	0.717491711687238	0.827091844133448	0.408185006571886	NA
yhcN	208.818509536243	0.587336741589269	0.345838895560338	1.69829579358808	0.0894519482443087	0.21973572097222
aaeA	23.3289045600964	0.599511401861828	0.640316248362763	0.936273916825834	0.349132174027165	0.543192665853146
aaeB	89.0873943968895	0.314587010659828	0.362580165084587	0.867634363248848	0.385594528400682	0.578220873040562
aaeR	109.024157114508	0.205454260834275	0.342044009160575	0.600666157955782	0.54806236380493	0.723690467116346
aaeX	3.49430163779339	1.23358625886178	1.56840115016876	0.786524709401702	0.431560148871369	NA
yhdP	549.288649617305	-0.39513321975809	0.250184227537267	-1.579369025968	0.114251437629258	0.260453243598234
tldD	541.764883306969	-0.27529277701128	0.235209995883484	-1.17041274533099	0.241834909045523	0.428339003822514
yjhB	32.4127959283375	0.0019514148856885	0.542282494277202	0.00359852089322836	0.997128801934261	0.998848762101602
mrp	1514.36960838513	0.628372171256935	0.209532788341696	2.99892048509475	0.00270938006496975	0.0149484178362431
metG	2073.49666522458	0.957274760305493	0.207949877813046	4.60339179023761	4.15665211808384e-06	6.89311476248904e-05
yehD	7.84185104828063	0.0948795854820905	1.1160826226464	0.0850112559383077	0.932252442160742	NA
yehE	41.9242102328491	1.95979917642216	0.513339007314399	3.81774840504544	0.000134675161748896	0.00133218149765063
yehB	48.864394914019	1.23703955005551	0.485599715279326	2.54744702505426	0.0108514327419432	0.045265594286059
yehC	3.60629336221422	1.07091520962682	1.55095481082538	0.690487693227439	0.489887546578006	NA
rcnB	201.719840951492	0.859568717699832	0.316291454425815	2.71764761795498	0.00657478193336718	0.030261887456573
yehA	5.55983698833413	1.90265502770104	1.27084079027214	1.49716238435627	0.13435101040684	NA
rcnR	23.7452557676218	0.726813180765394	0.634507834357594	1.14547550307437	0.252012237436983	0.439462372572355
rcnA	26.242974397212	1.26636617699516	0.621626543595471	2.03718163267375	0.0416318437543402	0.125862848454811
eutR	52.275058885108	0.832853783491579	0.451918351640533	1.84292976921205	0.0653392651789855	0.175548130085029
eutK	64.8305395768558	1.22276525231376	0.498677298000034	2.45201708041997	0.0142057918618098	0.0551758827422532
amiA	335.848802537352	1.32919625758803	0.259030330137088	5.13143096750319	2.87547684663201e-07	7.5252399257364e-06
hemF	284.83623268198	1.24214788529978	0.265391345049198	4.68043856166264	2.8626189021226e-06	5.15119135419189e-05
yfeZ	100.536558045048	1.07400313538888	0.366274583737804	2.93223494906133	0.00336532045729666	0.017705877304875
ypeA	142.806100522762	1.21646057236213	0.347381346285901	3.50180165218474	0.000462123511986623	0.00367850315541352
yfeX	590.570940376495	0.279180460367578	0.246661579833362	1.13183601822458	0.2577033818749	0.44425924380164
yfeY	266.605151560766	1.06909326464387	0.329066203062703	3.24886984653408	0.00115864478819773	0.0077464334357172
murP	88.5112136665902	-0.337632367192333	0.412658311128501	-0.818188700159721	0.413249446429817	0.606907405314127
yfeW	82.3966167676899	0.603883617841044	0.386614868357896	1.56197722142962	0.118293355083777	0.265375610244308
ydcI	258.414622479473	2.22556832090724	0.315794386999414	7.04752336497788	1.82130252070518e-12	1.5403666068864e-10
trg	508.009254797534	0.886803715196029	0.260496889070635	3.40427756492542	0.000663393056337738	0.00491085056803188
yidC	4485.39905325876	-0.863575886053216	0.201665682200397	-4.28221538057761	1.85041740970734e-05	0.000243578291713616
mokB	128.469955588606	0.943715006020067	0.326668741951305	2.88890513485598	0.00386585681411847	0.0198756741674206
hokB	113.406603798207	1.00262124402114	0.360047188911305	2.78469399262031	0.00535782606135218	0.0257831089125952
ydcA	31.5510182151051	0.153323086250376	0.549927333482309	0.278806083850183	0.780393645288263	0.882671916419323
dnaA	1101.01828784128	0.134950964443017	0.23055362288211	0.585334391002053	0.558322894692909	0.733517030192665
cybB	248.890304589735	0.499421518523875	0.306890095514843	1.62736277847624	0.103660071915089	0.24385087903966
tnaC	12.927272382662	-1.74038802292886	0.932659405195934	-1.86604886331816	0.0620345294324967	NA
sspA	1643.20741827974	-0.371432070943752	0.216802727344307	-1.71322600731805	0.086670968794575	0.216230005480861
opgD	412.982081349455	0.531515596742945	0.250050028752768	2.12563701509697	0.0335334950653291	0.10648100764743
ydcJ	31.0364946715448	0.485690607265012	0.551725747659311	0.880311657241932	0.378690499269254	0.572499221547392
ybiO	54.6266296381597	0.694021259679813	0.484798811539511	1.43156551369402	0.152268205142716	0.314867566013329
sspB	1077.54825838172	-0.46126572602991	0.221019737347408	-2.08698884346637	0.0368891430435203	0.11438283399601
yhaL	51.0567983380158	-0.0534417697011507	0.499717704855526	-0.106943918900375	0.914833470714636	0.956486340959796
ypdI	2.63624979862799	1.38129264937437	1.89894038745409	0.727401796549425	0.466979854274299	NA
glnQ	337.725039703013	0.972006062671409	0.253165071933348	3.8394161376547	0.000123327245248804	0.0012491499122057
yhaH	134.846723226333	0.744162981390808	0.348440965167469	2.13569314685242	0.032704433372389	0.104573816728537
yqjG	60.9846711877008	0.221390911197654	0.432502053796913	0.511884069113835	0.608732148306548	0.773316131325967
yhaJ	251.29930009029	0.25611754717401	0.275732484128486	0.928862437023068	0.352960381878052	0.546983496057467
yfdY	37.8118159559054	1.64792889169677	0.582121117119378	2.83090381577554	0.00464166771171705	0.0231604157356029
yqjE	233.530845210186	0.57115266486637	0.285101881517993	2.00332829031268	0.0451420628568597	0.133961051442769
glnP	259.642012886666	1.22978083562401	0.280933107714097	4.37748631918296	1.20055894353667e-05	0.000169936857990985
yqjF	12.3537770971355	-0.409513520929736	0.861065879002221	-0.475589070378991	0.634367163439499	NA
yqjK	200.669735956098	0.532211579502051	0.288832512748933	1.84263043809294	0.0653829866707467	0.175548130085029
lpxP	64.4878702858879	1.83437753970842	0.429755594408832	4.26842038492081	1.96862064843692e-05	0.000257136820604715
yidQ	109.817173532092	-0.142233664721101	0.338005573067366	-0.420802720589324	0.673899144864229	0.816840131521206
glnH	505.435397303176	0.834776119162967	0.249636612996661	3.34396509046585	0.000825901293587522	0.00590702764525705
ypdK	38.3615645572142	0.305036468383091	0.569794926899848	0.535344303682625	0.592411796010755	0.76017524215387
dps	332.515235775522	0.30393115301658	0.283351188651515	1.07263059125676	0.283436893552479	0.473739556966598
yidK	20.6122999149176	-0.233631980876294	0.663937721919817	-0.351888397304393	0.724921961011553	0.852419532187029
yidJ	38.3758316558705	0.142854776081772	0.591671336621083	0.241442786290083	0.809211954743848	0.898978809674271
ibpB	242.000859277955	-0.0973552372539597	0.373484826661913	-0.260667181914964	0.794349176331193	0.891304565017719
yidE	184.918474511271	-0.532615687514873	0.29089910963629	-1.83092924615961	0.0671111044136901	0.178628533620388
yidP	13.7972382867448	-0.474189928368504	0.856265947229579	-0.553788142460565	0.579723844233509	NA
rhtA	73.3390409779198	0.499237741493421	0.397015237494245	1.25747753321598	0.208580769412107	0.386757228160934
ilvH	30.4154503201112	0.765030942881274	0.587526106910427	1.30212246550928	0.19287452453081	0.367744132623678
cra	383.189718472337	0.202561741580694	0.269290028618596	0.752206617600344	0.4519268146237	0.641572981062517
ompX	6885.98859138287	-1.07254976638588	0.236762421252906	-4.53006757031006	5.89648251114657e-06	9.36516447662388e-05
setA	88.6696928178903	0.156477667491876	0.367526551666378	0.425758810574097	0.670283603409681	0.813747846342709
leuD	327.20858101675	3.76758471630446	0.397090991875224	9.4879631958217	2.35592440695935e-21	7.24553842613044e-19
leuC	639.390512772656	3.93226718653355	0.36851738822423	10.6705065003361	1.39861894027649e-26	7.88587979159227e-24
leuB	565.593332481298	3.75714621018619	0.39364012770587	9.54462196748791	1.36604897557205e-21	5.13482631595581e-19
leuA	580.527499742393	4.27192741411679	0.360640623429451	11.845386061874	2.27368879542051e-32	3.84594459745379e-29
leuL	183.288919778853	1.56526585563526	0.31931894090364	4.90188853566194	9.49196922463711e-07	2.00695824293421e-05
leuO	19.8062806461548	0.662499447375468	0.674077777133059	0.982823451313236	0.325694337749861	NA
ilvI	118.881026203783	0.368137173874409	0.338120424460045	1.08877532158046	0.276252976881968	0.46588425762298
wzxE	283.009545830209	-0.571045820903482	0.263921231317177	-2.16369792628471	0.0304875402715325	0.0992719164125739
ydiY	310.745749197703	-0.592860856337443	0.339284217567251	-1.74738707443688	0.0805702180436585	0.204617652905306
yshB	573.730688320867	-0.255714299024216	0.312714876081834	-0.817723487376719	0.413515095846605	0.606907405314127
groL	15948.3780580999	-1.57644246029401	0.289007941836243	-5.45466830523035	4.90643443564263e-08	1.55125866315692e-06
zraS	104.199196659197	-0.25909272407937	0.408754731327288	-0.633858654646167	0.526173070211088	0.705247027149013
zraP	4.14307552432986	-0.256313579291771	1.42963726515097	-0.17928574299209	0.857713340923261	NA
yjaH	385.810221566305	-0.361749539061835	0.272299912501113	-1.32849671429974	0.18401406830635	0.356540431317515
hupA	2989.71970171351	-0.361809715516841	0.238351127357746	-1.5179693904858	0.129022115318285	0.281419610652327
purH	227.618534606957	-0.961903972898935	0.361917809799877	-2.65779673410054	0.00786533155398088	0.0345460435064185
ygcP	12.085244629615	0.116976996126558	0.845939528152544	0.138280565257454	0.890018684621794	NA
ygcO	8.23554896624405	0.843750573397115	1.01241009885384	0.833407898985136	0.404614721348017	NA
ygcN	94.0867872897388	-0.341388290691159	0.356104795975586	-0.95867366727227	0.337723168143886	0.531752576133483
queD	245.124083036708	-0.121571148313128	0.294469064814428	-0.412848624318963	0.67971752385318	0.819794704604274
cysJ	553.969223895354	1.57098021113288	0.302157225635683	5.19921444151412	2.00132530277544e-07	5.42758923307939e-06
cysI	562.433390743085	1.0925495986425	0.285154902549743	3.83142491632916	0.000127403255793515	0.00127140181224029
cysH	198.367383825338	0.936871269831407	0.287427962913373	3.25949939016117	0.00111609020485382	0.00752138080282961
ygcB	74.3808399248613	0.368744940539675	0.398650373995099	0.924983305156033	0.354974591633554	0.548847826095207
casA	30.9282076334789	0.68988744232677	0.639056579229591	1.07954047380039	0.280346861188752	0.470910343297689
hemN	498.289505708573	-0.179953978246289	0.246283825632571	-0.730677208639602	0.464976339891329	0.65270330201343
yjhC	62.5905824824755	-0.512076798142991	0.427093384566646	-1.19898087080551	0.230535383852752	0.414841065730777
actP	89.9885422239905	1.34527909949375	0.391894390372573	3.43275926510403	0.000597472337571713	0.00453194824664822
yjfY	8.25852281778208	0.0177587177236046	1.01547136390129	0.0174881521576131	0.98604718461106	NA
kdgT	42.8279269801436	0.380798644332007	0.481075793945721	0.791556443130813	0.428619352744367	0.622073692477355
psd	406.418591669601	-0.321777562337274	0.247158991160144	-1.30190514545668	0.192948813303881	0.367744132623678
yihI	273.766996456132	-1.23056275688012	0.285698027516439	-4.30721474550367	1.65323090515586e-05	0.000221062456606414
flhE	158.045023226948	0.00388361816161291	0.30392690897996	0.0127781320010364	0.989804803207633	0.994845069923459
yecT	9.8046398479218	-0.316916141705455	0.930088702724052	-0.340737545545138	0.733301171000803	NA
argS	1121.04438468132	-0.320143636746966	0.219602704789429	-1.4578310274181	0.144887123715867	0.305011287822512
yecM	161.13734210414	0.656250145425079	0.313716568487257	2.09185682665573	0.0364513251395591	0.113445108507018
cutC	216.314718231572	0.434923267407231	0.286355228660805	1.51882425699448	0.128806738409702	0.281131094219369
torY	15.9761428583915	0.126903110216619	1.04481861662654	0.121459465018299	0.90332711917611	NA
torZ	61.8678425993738	0.366492747950055	0.423074290926379	0.866260975460288	0.386347061741132	0.578579951248451
cmoB	197.386239366665	-0.469296379799573	0.298215894654406	-1.57367996881396	0.115561455052396	0.26175261062578
sodA	2349.01545217383	-1.33290961680055	0.303280676830416	-4.39497046343596	1.10787816583888e-05	0.000158141427638521
flhB	1240.33785759174	0.897186229564262	0.222155947225783	4.03854247778669	5.37843546142967e-05	0.000608536694515604
flhA	1075.16428391499	0.293466338343443	0.218695153107265	1.3418968558462	0.179629441364198	0.350149154837719
